height,weight,label
153,81,faty
150,53,normal
191,51,thin
160,79,faty
166,74,faty
160,40,thin
167,60,normal
192,57,thin
164,42,thin
195,38,thin
183,95,faty
185,38,thin
162,80,faty
173,89,faty
194,48,thin
185,53,thin
159,91,faty
199,96,normal
194,44,thin
197,45,thin
199,61,thin
194,51,thin
180,75,normal
164,98,faty
174,86,faty
192,54,thin
189,51,thin
162,66,normal
181,35,thin
200,47,thin
195,100,faty
163,51,normal
186,86,normal
186,100,faty
168,89,faty
192,92,normal
166,99,faty
187,85,normal
198,66,thin
173,36,thin
197,86,normal
153,84,faty
180,58,thin
175,35,thin
182,100,faty
167,61,normal
189,97,faty
153,38,thin
172,83,faty
153,55,normal
183,81,normal
197,96,normal
159,44,thin
187,95,faty
197,77,normal
176,100,faty
153,88,faty
154,82,faty
174,84,faty
160,60,normal
183,87,faty
173,72,normal
188,47,thin
152,69,faty
176,47,thin
200,48,thin
170,68,normal
155,83,faty
161,91,faty
159,99,faty
183,47,thin
178,57,thin
181,78,normal
200,88,normal
164,84,faty
153,81,faty
184,89,faty
178,84,faty
195,90,normal
161,100,faty
159,72,faty
150,93,faty
195,72,normal
170,63,normal
181,51,thin
182,38,thin
162,68,faty
184,95,faty
159,37,thin
185,43,thin
192,96,faty
163,37,thin
188,86,normal
185,50,thin
162,71,faty
171,82,faty
183,70,normal
186,39,thin
198,73,normal
173,70,normal
162,53,normal
187,59,thin
188,96,faty
188,84,normal
197,74,normal
151,54,normal
182,43,thin
169,87,faty
179,78,normal
152,41,thin
191,75,normal
192,70,normal
175,90,faty
186,67,normal
172,75,normal
190,43,thin
153,73,faty
184,99,faty
160,75,faty
153,98,faty
172,50,thin
188,53,thin
170,37,thin
191,80,normal
150,96,faty
191,98,faty
166,36,thin
195,85,normal
175,57,normal
169,73,faty
150,53,normal
192,35,thin
163,57,normal
169,90,faty
191,86,normal
150,56,normal
188,97,faty
190,41,thin
172,72,normal
153,56,normal
195,66,thin
196,96,normal
168,62,normal
161,93,faty
195,42,thin
158,83,faty
158,47,normal
191,51,thin
156,91,faty
196,75,normal
180,46,thin
161,59,normal
185,37,thin
200,43,thin
162,96,faty
197,59,thin
182,87,faty
175,91,faty
172,39,thin
191,43,thin
191,44,thin
159,50,normal
167,36,thin
154,98,faty
164,85,faty
186,90,faty
155,47,normal
162,44,thin
176,38,thin
178,100,faty
170,64,normal
172,40,thin
152,98,faty
188,46,thin
165,42,thin
154,79,faty
169,61,normal
195,88,normal
180,100,faty
183,91,faty
154,69,faty
176,36,thin
155,41,thin
194,99,faty
190,78,normal
181,50,thin
198,92,normal
187,50,thin
186,97,faty
156,63,faty
177,100,faty
177,54,thin
175,83,faty
159,43,thin
188,36,thin
167,79,faty
168,59,normal
183,75,normal
154,50,normal
167,92,faty
172,77,faty
178,84,faty
177,41,thin
159,50,normal
198,92,normal
160,56,normal
161,81,faty
182,58,thin
152,55,normal
183,64,normal
177,55,thin
156,85,faty
168,94,faty
165,88,faty
179,56,thin
200,86,normal
150,65,faty
171,76,faty
157,84,faty
200,44,thin
199,70,thin
185,71,normal
197,66,thin
162,92,faty
175,66,normal
194,96,faty
185,65,normal
178,70,normal
170,39,thin
150,37,thin
175,77,normal
159,75,faty
190,93,faty
178,91,faty
151,46,normal
194,78,normal
184,100,faty
183,44,thin
179,86,faty
179,70,normal
168,35,thin
187,73,normal
199,55,thin
180,89,faty
194,63,thin
185,53,thin
151,76,faty
200,61,thin
163,58,normal
190,79,normal
169,89,faty
195,92,normal
160,44,thin
165,85,faty
153,54,normal
192,55,thin
158,58,normal
160,98,faty
169,80,faty
166,45,thin
175,95,faty
182,50,thin
165,40,thin
159,64,normal
151,96,faty
154,76,faty
170,92,faty
177,90,faty
198,60,thin
178,94,faty
153,53,normal
160,42,thin
183,54,thin
196,88,normal
194,36,thin
194,49,thin
158,52,normal
155,82,faty
153,62,faty
163,44,thin
192,40,thin
164,48,thin
198,67,thin
166,77,faty
152,84,faty
166,38,thin
155,70,faty
179,94,faty
178,39,thin
183,80,normal
186,84,normal
194,46,thin
197,68,thin
181,96,faty
191,37,thin
173,77,faty
163,79,faty
173,61,normal
161,99,faty
159,91,faty
188,60,thin
161,98,faty
182,49,thin
174,59,normal
163,49,thin
196,82,normal
169,81,faty
153,58,normal
159,48,normal
200,96,normal
155,39,thin
177,42,thin
196,44,thin
193,75,normal
165,67,normal
197,85,normal
160,97,faty
185,35,thin
174,77,normal
158,42,thin
162,38,thin
159,79,faty
178,66,normal
191,58,thin
200,64,thin
181,83,normal
163,88,faty
174,74,normal
151,69,faty
182,73,normal
167,45,thin
158,46,thin
176,90,faty
198,55,thin
181,78,normal
180,62,normal
160,95,faty
159,54,normal
187,73,normal
168,74,faty
175,92,faty
180,65,normal
180,75,normal
184,69,normal
154,36,thin
197,60,thin
175,100,faty
161,95,faty
158,47,normal
161,44,thin
188,36,thin
193,100,faty
161,80,faty
165,86,faty
161,62,normal
156,36,thin
163,72,faty
192,93,normal
160,70,faty
162,84,faty
184,40,thin
171,88,faty
189,82,normal
175,51,thin
174,75,normal
150,39,thin
193,94,normal
170,93,faty
166,49,thin
173,63,normal
161,56,normal
191,92,normal
183,89,faty
184,82,normal
172,65,normal
180,41,thin
150,72,faty
174,72,normal
170,54,normal
177,42,thin
163,81,faty
170,75,faty
151,54,normal
180,93,faty
192,69,normal
183,36,thin
166,63,normal
193,94,normal
161,55,normal
185,40,thin
188,86,normal
170,85,faty
171,59,normal
199,43,thin
165,89,faty
161,52,normal
181,62,normal
175,88,faty
183,71,normal
165,51,normal
154,35,thin
166,94,faty
184,35,thin
200,36,thin
158,57,normal
177,47,thin
175,53,thin
151,48,normal
186,61,thin
166,81,faty
160,42,thin
160,45,thin
188,49,thin
183,35,thin
179,60,normal
152,89,faty
156,92,faty
177,78,normal
169,45,thin
185,60,thin
173,91,faty
172,51,thin
196,82,normal
179,43,thin
185,72,normal
167,56,normal
166,69,normal
198,89,normal
161,52,normal
194,90,normal
165,68,normal
170,92,faty
156,92,faty
165,76,faty
176,78,normal
162,100,faty
181,84,faty
188,41,thin
166,92,faty
156,40,thin
163,60,normal
157,35,thin
152,60,faty
181,94,faty
177,43,thin
178,89,faty
150,89,faty
190,75,normal
190,56,thin
163,89,faty
151,63,faty
183,81,normal
179,69,normal
153,64,faty
167,74,faty
155,45,normal
169,46,thin
193,76,normal
181,79,normal
190,48,thin
193,85,normal
164,78,faty
155,36,thin
182,38,thin
173,73,normal
196,80,normal
154,86,faty
200,56,thin
156,73,faty
177,56,thin
172,50,thin
172,85,faty
192,70,normal
189,44,thin
182,59,thin
155,60,normal
180,100,faty
172,57,normal
190,97,faty
170,86,faty
155,49,normal
163,69,faty
192,75,normal
150,100,faty
150,60,faty
168,91,faty
183,79,normal
163,74,faty
165,68,normal
151,41,thin
173,68,normal
153,87,faty
171,70,normal
165,87,faty
189,91,normal
196,78,normal
190,49,thin
156,60,normal
198,81,normal
189,56,thin
177,59,normal
176,38,thin
150,97,faty
156,93,faty
185,63,thin
198,97,normal
162,83,faty
193,74,normal
174,59,normal
158,56,normal
182,42,thin
168,56,normal
184,69,normal
199,69,thin
157,89,faty
199,99,normal
186,49,thin
160,36,thin
182,44,thin
169,35,thin
171,56,normal
193,40,thin
169,61,normal
187,49,thin
184,95,faty
165,77,faty
191,64,thin
192,48,thin
192,77,normal
159,77,faty
151,86,faty
172,92,faty
185,91,faty
197,54,thin
162,42,thin
173,58,normal
200,85,normal
198,76,normal
165,66,normal
165,80,faty
159,61,normal
179,91,faty
171,53,thin
174,40,thin
178,88,faty
169,71,normal
186,46,thin
195,90,normal
170,36,thin
179,88,faty
151,64,faty
200,95,normal
150,39,thin
198,79,normal
192,58,thin
158,78,faty
164,62,normal
188,51,thin
193,73,normal
188,87,normal
184,81,normal
168,61,normal
197,56,thin
163,44,thin
180,91,faty
190,76,normal
198,72,thin
158,57,normal
177,98,faty
189,85,normal
171,50,thin
193,99,faty
151,90,faty
194,76,normal
157,79,faty
192,78,normal
156,87,faty
195,37,thin
169,36,thin
161,35,thin
152,50,normal
188,74,normal
174,88,faty
193,76,normal
183,67,normal
192,92,normal
187,39,thin
159,67,faty
156,48,normal
157,97,faty
200,75,normal
161,52,normal
164,40,thin
169,40,thin
200,84,normal
184,37,thin
187,39,thin
168,88,faty
183,96,faty
196,87,normal
157,87,faty
184,85,normal
189,60,thin
159,68,faty
190,43,thin
200,91,normal
198,87,normal
178,61,normal
169,74,faty
164,100,faty
182,100,faty
190,81,normal
173,74,normal
154,63,faty
198,55,thin
179,65,normal
176,78,normal
189,64,thin
153,78,faty
153,83,faty
198,54,thin
158,70,faty
158,60,normal
165,36,thin
157,91,faty
197,81,normal
171,62,normal
196,35,thin
175,63,normal
163,55,normal
168,61,normal
185,92,faty
154,46,normal
177,39,thin
189,49,thin
193,85,normal
167,82,faty
194,41,thin
181,100,faty
195,52,thin
199,49,thin
181,47,thin
187,43,thin
190,41,thin
169,71,normal
152,79,faty
195,53,thin
154,76,faty
161,79,faty
161,93,faty
175,50,thin
179,49,thin
158,52,normal
170,67,normal
165,56,normal
178,74,normal
182,52,thin
158,98,faty
187,61,thin
173,40,thin
180,35,thin
195,61,thin
186,50,thin
159,63,normal
168,65,normal
181,88,faty
154,55,normal
180,79,normal
150,95,faty
160,96,faty
199,47,thin
194,65,thin
187,92,faty
183,80,normal
158,75,faty
189,55,thin
189,93,faty
153,78,faty
167,65,normal
174,78,faty
151,100,faty
177,80,faty
164,35,thin
197,93,normal
189,93,faty
190,59,thin
172,38,thin
168,54,normal
152,100,faty
184,44,thin
181,52,thin
167,44,thin
158,73,faty
156,81,faty
185,76,normal
172,91,faty
160,56,normal
182,50,thin
156,43,thin
162,63,normal
166,77,faty
172,44,thin
174,50,thin
171,86,faty
170,55,normal
183,56,thin
168,66,normal
163,60,normal
160,43,thin
165,69,normal
184,65,normal
167,93,faty
151,57,normal
187,76,normal
192,55,thin
192,58,thin
161,80,faty
200,90,normal
182,99,faty
154,53,normal
197,41,thin
187,99,faty
188,91,faty
185,45,thin
198,92,normal
152,51,normal
160,68,faty
181,62,normal
196,86,normal
161,52,normal
173,98,faty
179,67,normal
166,75,faty
199,74,normal
161,64,normal
193,91,normal
171,54,thin
186,47,thin
182,71,normal
162,67,faty
164,89,faty
162,98,faty
191,82,normal
179,72,normal
188,96,faty
176,93,faty
183,91,faty
197,96,normal
159,84,faty
168,100,faty
167,80,faty
156,97,faty
169,53,normal
193,43,thin
167,59,normal
179,100,faty
163,48,thin
198,60,thin
157,93,faty
181,61,normal
186,74,normal
194,80,normal
184,71,normal
170,54,normal
179,57,thin
184,46,thin
158,45,thin
168,79,faty
154,84,faty
167,73,faty
156,95,faty
153,67,faty
156,97,faty
170,42,thin
172,85,faty
158,85,faty
197,45,thin
183,85,normal
168,60,normal
179,75,normal
188,64,thin
192,62,thin
188,83,normal
190,82,normal
184,40,thin
176,65,normal
196,79,normal
187,75,normal
167,53,normal
161,95,faty
189,91,normal
191,99,faty
180,86,faty
182,95,faty
168,98,faty
162,57,normal
153,59,normal
153,89,faty
175,77,normal
182,85,faty
170,69,normal
164,42,thin
194,99,faty
179,56,thin
184,80,normal
189,68,normal
197,36,thin
168,58,normal
170,52,thin
152,91,faty
182,62,normal
151,74,faty
179,36,thin
175,51,thin
181,90,faty
167,53,normal
175,67,normal
165,91,faty
179,62,normal
190,42,thin
179,41,thin
169,53,normal
195,54,thin
167,90,faty
162,61,normal
156,69,faty
167,40,thin
152,79,faty
173,72,normal
177,35,thin
167,52,normal
183,76,normal
188,71,normal
171,100,faty
196,80,normal
184,90,faty
195,74,normal
190,62,thin
174,89,faty
193,88,normal
157,39,thin
157,45,thin
170,90,faty
199,86,normal
170,61,normal
194,72,normal
184,69,normal
191,43,thin
187,94,faty
197,82,normal
191,90,normal
187,70,normal
154,46,normal
182,84,normal
192,41,thin
197,98,normal
167,90,faty
150,36,thin
190,57,thin
162,99,faty
180,47,thin
187,79,normal
170,40,thin
170,83,faty
156,51,normal
178,61,normal
196,39,thin
159,80,faty
174,64,normal
151,95,faty
195,67,thin
177,65,normal
174,100,faty
172,85,faty
195,84,normal
176,85,faty
189,83,normal
182,89,faty
160,76,faty
176,43,thin
199,43,thin
198,76,normal
153,78,faty
171,87,faty
163,94,faty
189,69,normal
170,70,normal
191,57,thin
173,63,normal
200,79,normal
171,40,thin
169,77,faty
169,41,thin
192,60,thin
194,53,thin
165,53,normal
190,99,faty
155,98,faty
159,83,faty
193,85,normal
164,95,faty
176,71,normal
194,67,thin
165,87,faty
169,50,thin
155,52,normal
195,88,normal
160,53,normal
156,64,faty
170,49,thin
186,89,faty
193,70,normal
167,97,faty
192,95,faty
181,63,normal
176,59,normal
176,81,faty
184,93,faty
167,65,normal
188,79,normal
161,49,normal
153,68,faty
188,45,thin
195,52,thin
151,51,normal
185,54,thin
167,59,normal
173,57,normal
172,48,thin
200,84,normal
170,79,faty
181,43,thin
194,93,normal
184,49,thin
185,91,faty
192,46,thin
182,81,normal
176,41,thin
193,43,thin
180,83,faty
198,97,normal
154,97,faty
197,39,thin
186,42,thin
172,64,normal
158,85,faty
193,91,normal
193,62,thin
172,63,normal
200,94,normal
153,89,faty
159,77,faty
164,40,thin
163,76,faty
153,94,faty
200,67,thin
175,74,normal
187,98,faty
174,54,thin
188,80,normal
167,87,faty
197,92,normal
151,78,faty
169,36,thin
157,57,normal
180,62,normal
180,80,normal
178,63,normal
169,72,normal
200,81,normal
181,66,normal
176,54,thin
154,49,normal
158,99,faty
190,95,faty
150,93,faty
199,48,thin
158,66,faty
152,70,faty
153,73,faty
182,81,normal
184,79,normal
196,68,thin
177,63,normal
194,39,thin
176,93,faty
162,44,thin
162,77,faty
153,94,faty
182,37,thin
182,81,normal
192,80,normal
195,70,thin
171,72,normal
174,41,thin
173,69,normal
164,93,faty
192,87,normal
173,75,normal
195,51,thin
151,75,faty
160,99,faty
150,56,normal
174,50,thin
174,77,normal
199,43,thin
166,84,faty
191,78,normal
196,57,thin
169,96,faty
193,45,thin
168,86,faty
162,57,normal
177,38,thin
191,70,normal
166,55,normal
192,61,thin
150,36,thin
178,76,normal
186,81,normal
193,81,normal
195,98,faty
155,68,faty
197,71,thin
165,84,faty
167,35,thin
181,41,thin
161,65,normal
188,48,thin
194,55,thin
153,77,faty
186,73,normal
184,80,normal
171,70,normal
190,62,thin
151,74,faty
176,90,faty
161,62,normal
181,71,normal
180,41,thin
153,79,faty
165,43,thin
192,65,thin
157,54,normal
184,59,thin
168,56,normal
150,90,faty
193,89,normal
187,63,thin
181,88,faty
172,86,faty
150,98,faty
179,92,faty
179,73,normal
165,43,thin
176,35,thin
151,76,faty
186,83,normal
174,85,faty
151,100,faty
163,67,normal
163,50,normal
150,83,faty
155,73,faty
185,59,thin
163,69,faty
163,42,thin
193,56,thin
185,44,thin
159,66,faty
188,44,thin
191,54,thin
186,57,thin
196,84,normal
155,35,thin
169,64,normal
198,85,normal
184,84,normal
166,82,faty
159,69,faty
169,69,normal
191,70,normal
172,62,normal
151,90,faty
188,80,normal
155,62,faty
190,44,thin
179,44,thin
194,94,normal
175,54,thin
187,71,normal
195,35,thin
177,60,normal
154,88,faty
163,64,normal
198,55,thin
196,46,thin
186,69,normal
193,50,thin
189,67,normal
173,78,faty
186,57,thin
156,47,normal
182,41,thin
171,61,normal
161,63,normal
162,95,faty
195,36,thin
172,93,faty
185,63,thin
155,56,normal
183,56,thin
150,66,faty
195,41,thin
151,40,thin
194,80,normal
189,70,normal
163,55,normal
155,52,normal
168,67,normal
183,92,faty
194,86,normal
188,63,thin
157,42,thin
163,67,normal
189,50,thin
155,98,faty
156,86,faty
167,70,normal
166,98,faty
185,59,thin
170,40,thin
183,65,normal
194,73,normal
155,63,faty
200,83,normal
181,48,thin
190,42,thin
190,64,thin
189,45,thin
178,57,thin
178,97,faty
152,90,faty
194,57,thin
151,69,faty
159,100,faty
193,40,thin
153,46,normal
193,89,normal
186,99,faty
160,51,normal
151,40,thin
161,70,faty
155,63,faty
170,100,faty
182,74,normal
159,94,faty
169,35,thin
194,97,faty
176,68,normal
189,59,thin
154,88,faty
196,89,normal
155,48,normal
165,72,faty
151,49,normal
151,48,normal
177,52,thin
167,94,faty
182,78,normal
159,86,faty
193,77,normal
194,68,thin
157,69,faty
153,71,faty
168,93,faty
198,58,thin
170,97,faty
179,78,normal
180,39,thin
158,96,faty
175,48,thin
200,89,normal
171,78,faty
181,100,faty
152,55,normal
198,69,thin
174,60,normal
181,90,faty
176,90,faty
153,58,normal
173,36,thin
155,81,faty
195,65,thin
191,65,thin
169,97,faty
169,86,faty
174,48,thin
168,66,normal
175,35,thin
184,85,normal
185,95,faty
157,49,normal
152,73,faty
150,40,thin
173,87,faty
197,52,thin
199,51,thin
155,55,normal
197,98,normal
169,59,normal
188,58,thin
195,73,normal
191,94,faty
165,77,faty
172,35,thin
193,64,thin
196,40,thin
197,81,normal
168,39,thin
165,57,normal
180,56,thin
155,69,faty
172,69,normal
152,92,faty
186,35,thin
173,99,faty
194,46,thin
196,56,thin
180,96,faty
167,51,thin
189,86,normal
153,61,faty
169,90,faty
164,100,faty
170,85,faty
195,70,thin
168,50,thin
164,67,normal
151,97,faty
192,71,normal
198,46,thin
173,39,thin
153,74,faty
165,45,thin
192,39,thin
170,94,faty
162,92,faty
164,74,faty
174,60,normal
165,72,faty
168,50,thin
196,35,thin
154,69,faty
173,37,thin
163,89,faty
162,38,thin
175,66,normal
151,67,faty
199,85,normal
182,55,thin
161,94,faty
159,80,faty
161,84,faty
167,36,thin
165,41,thin
155,88,faty
163,44,thin
176,76,normal
197,64,thin
153,79,faty
187,76,normal
177,54,thin
179,97,faty
165,80,faty
191,76,normal
196,98,faty
156,64,faty
171,45,thin
186,69,normal
155,81,faty
180,75,normal
192,68,thin
196,53,thin
187,82,normal
182,58,thin
166,53,normal
155,60,normal
170,41,thin
154,70,faty
182,43,thin
193,73,normal
158,62,normal
158,46,thin
185,59,thin
178,53,thin
166,56,normal
186,62,thin
194,35,thin
165,44,thin
178,54,thin
188,93,faty
158,90,faty
194,96,faty
160,68,faty
188,61,thin
199,83,normal
192,86,normal
172,83,faty
151,90,faty
166,97,faty
156,80,faty
162,62,normal
161,68,faty
179,92,faty
151,74,faty
191,40,thin
198,96,normal
180,85,faty
170,87,faty
150,97,faty
181,55,thin
162,44,thin
168,83,faty
165,36,thin
186,64,thin
153,53,normal
186,62,thin
154,73,faty
200,64,thin
188,42,thin
200,66,thin
173,94,faty
194,87,normal
163,35,thin
179,67,normal
187,53,thin
184,56,thin
185,71,normal
158,95,faty
180,87,faty
173,64,normal
177,50,thin
185,49,thin
156,35,thin
163,40,thin
191,99,faty
170,40,thin
158,78,faty
189,51,thin
160,43,thin
166,69,normal
152,48,normal
167,38,thin
199,53,thin
153,58,normal
178,78,normal
165,51,normal
178,57,thin
152,36,thin
186,57,thin
154,93,faty
181,94,faty
190,46,thin
189,63,thin
193,69,normal
173,63,normal
189,57,thin
190,72,normal
176,98,faty
181,61,normal
190,86,normal
170,77,faty
159,97,faty
157,94,faty
158,68,faty
184,74,normal
182,67,normal
200,86,normal
193,97,faty
166,72,faty
177,93,faty
172,100,faty
179,90,faty
189,81,normal
177,99,faty
150,91,faty
156,75,faty
164,36,thin
171,96,faty
186,90,faty
187,84,normal
185,96,faty
169,73,faty
156,56,normal
158,60,normal
172,66,normal
192,71,normal
161,98,faty
195,67,thin
168,44,thin
166,94,faty
171,84,faty
166,98,faty
163,70,faty
198,42,thin
168,59,normal
198,77,normal
183,81,normal
198,64,thin
191,62,thin
196,43,thin
195,89,normal
182,72,normal
180,80,normal
187,62,thin
160,37,thin
191,39,thin
175,68,normal
191,94,faty
164,60,normal
190,69,normal
188,64,thin
150,87,faty
179,60,normal
167,60,normal
173,78,faty
188,100,faty
155,58,normal
193,96,faty
155,97,faty
197,54,thin
172,51,thin
197,78,normal
190,62,thin
151,99,faty
164,49,thin
199,84,normal
161,72,faty
163,84,faty
186,71,normal
150,84,faty
182,76,normal
190,64,thin
186,67,normal
175,57,normal
187,65,normal
172,52,thin
159,63,normal
177,69,normal
180,68,normal
185,43,thin
150,93,faty
181,99,faty
185,90,faty
167,85,faty
150,67,faty
150,40,thin
160,98,faty
188,94,faty
178,80,normal
168,96,faty
170,60,normal
190,97,faty
152,80,faty
182,64,normal
157,44,thin
194,40,thin
155,61,normal
172,94,faty
183,72,normal
154,85,faty
186,75,normal
173,39,thin
196,76,normal
157,68,faty
198,49,thin
181,74,normal
200,73,thin
162,93,faty
200,35,thin
165,53,normal
175,68,normal
155,68,faty
162,77,faty
198,54,thin
175,69,normal
160,84,faty
160,43,thin
158,73,faty
197,37,thin
200,77,normal
158,40,thin
199,57,thin
177,55,thin
193,92,normal
199,43,thin
194,65,thin
163,72,faty
187,44,thin
185,37,thin
176,53,thin
197,54,thin
160,50,normal
191,74,normal
200,67,thin
198,51,thin
199,80,normal
164,53,normal
164,36,thin
162,88,faty
169,97,faty
194,94,normal
189,56,thin
175,72,normal
150,78,faty
195,85,normal
200,50,thin
195,95,normal
157,89,faty
161,100,faty
189,51,thin
154,97,faty
170,38,thin
182,39,thin
191,44,thin
150,58,faty
179,75,normal
169,75,faty
196,45,thin
156,79,faty
154,72,faty
190,40,thin
193,44,thin
167,46,thin
189,69,normal
162,84,faty
174,63,normal
197,95,normal
192,66,thin
181,71,normal
181,96,faty
193,45,thin
170,47,thin
181,72,normal
163,35,thin
